,Time(s),ads_mass(g)
12894,12664.973747,661.0
12895,12665.98129,658.2000000000044
12896,12666.97818,659.4000000000015
12897,12667.979784,662.2000000000044
12898,12668.987856,661.8000000000029
12899,12669.99289,662.4000000000015
12900,12670.999148,662.0
12901,12671.989754,662.0
12902,12672.999353,660.4000000000015
12903,12673.995715,660.4000000000015
12904,12674.993461,661.8000000000029
12905,12676.003277,661.2000000000044
12906,12677.008022,660.8000000000029
12907,12678.005484,660.4000000000015
12908,12679.00622,662.4000000000015
12909,12680.013119,662.5999999999985
12910,12681.019305,661.8000000000029
12911,12682.027425,660.8000000000029
12912,12683.031982,660.4000000000015
12913,12684.027217,660.4000000000015
12914,12685.029331,660.0
12915,12686.024487,660.0
12916,12687.031478,660.8000000000029
12917,12688.02364,661.4000000000015
12918,12689.031808,660.5999999999985
12919,12690.035463,662.8000000000029
12920,12691.040825,657.5999999999985
12921,12692.034653,660.4000000000015
12922,12693.037801,660.8000000000029
12923,12694.047668,660.8000000000029
12924,12695.035482,659.4000000000015
12925,12696.042943,660.5999999999985
12926,12697.037971,661.8000000000029
12927,12698.040236,658.2000000000044
12928,12699.050049,659.5999999999985
12929,12700.051961,659.2000000000044
12930,12701.060577,661.0
12931,12702.052441,660.8000000000029
12932,12703.060723,659.5999999999985
12933,12704.051668,659.5999999999985
12934,12705.056026,660.2000000000044
12935,12706.064194,660.4000000000015
12936,12707.05624,662.2000000000044
12937,12708.061832,663.0
12938,12709.053771,659.4000000000015
12939,12710.060042,660.2000000000044
12940,12711.058792,660.8000000000029
12941,12712.056571,662.2000000000044
12942,12713.066259,659.0
12943,12714.069416,662.2000000000044
12944,12715.075376,660.5999999999985
12945,12716.070269,659.5999999999985
12946,12717.07469,660.5999999999985
12947,12718.080382,661.2000000000044
12948,12719.071449,661.4000000000015
12949,12720.079831,663.2000000000044
12950,12721.070104,661.2000000000044
12951,12722.078985,663.2000000000044
12952,12723.06846,661.0
12953,12724.0749,661.4000000000015
12954,12725.080875,661.4000000000015
12955,12726.07221,661.0
12956,12727.078291,660.8000000000029
12957,12728.069599,660.8000000000029
12958,12729.076979,660.5999999999985
12959,12730.067089,663.4000000000015
12960,12731.076347,660.0
12961,12732.067853,657.5999999999985
12962,12733.069528,662.5999999999985
12963,12734.079136,663.0
12964,12735.071977,658.0
12965,12736.076251,658.5999999999985
12966,12737.067786,660.2000000000044
12967,12738.073389,661.0
12968,12739.080589,661.5999999999985
12969,12740.072262,661.8000000000029
12970,12741.080647,661.8000000000029
12971,12742.069742,660.4000000000015
12972,12743.078085,663.0
12973,12744.074244,659.2000000000044
12974,12745.076763,659.0
12975,12746.080265,659.4000000000015
12976,12747.071595,663.2000000000044
12977,12748.080988,663.8000000000029
12978,12749.069711,662.5999999999985
12979,12750.076553,663.0
12980,12751.067143,663.2000000000044
12981,12752.073979,666.5999999999985
12982,12753.070048,660.8000000000029
12983,12754.073616,662.2000000000044
12984,12755.066239,661.5999999999985
12985,12756.072775,663.8000000000029
12986,12757.076049,661.5999999999985
12987,12758.067793,660.4000000000015
12988,12759.073894,661.0
12989,12760.069877,662.8000000000029
12990,12761.072436,663.0
12991,12762.08077,663.5999999999985
12992,12763.070484,661.5999999999985
12993,12764.080353,663.2000000000044
12994,12765.06786,661.5999999999985
12995,12766.0814,661.2000000000044
12996,12767.082674,660.4000000000015
12997,12768.088546,662.5999999999985
12998,12769.083528,661.2000000000044
12999,12770.086146,662.2000000000044
13000,12771.096721,661.4000000000015
13001,12772.086264,661.4000000000015
13002,12773.09358,662.2000000000044
13003,12774.087363,663.2000000000044
13004,12775.091162,662.4000000000015
13005,12776.082478,662.8000000000029
13006,12777.093555,662.8000000000029
13007,12778.096164,662.5999999999985
13008,12779.086348,662.5999999999985
13009,12780.093091,662.5999999999985
13010,12781.08464,661.5999999999985
13011,12782.09655,662.2000000000044
13012,12783.097069,662.8000000000029
13013,12784.106061,662.8000000000029
13014,12785.111039,663.5999999999985
13015,12786.102949,661.8000000000029
13016,12787.110226,661.8000000000029
13017,12788.113891,661.4000000000015
13018,12789.122608,660.8000000000029
13019,12790.115727,661.4000000000015
13020,12791.119084,662.0
13021,12792.128402,662.2000000000044
13022,12793.135432,661.5999999999985
13023,12794.140948,665.5999999999985
13024,12795.132048,662.2000000000044
13025,12796.141494,661.4000000000015
13026,12797.131099,661.5999999999985
13027,12798.135433,662.5999999999985
13028,12799.133028,662.5999999999985
13029,12800.134604,663.2000000000044
13030,12801.142193,662.0
13031,12802.135569,665.2000000000044
13032,12803.137551,664.4000000000015
13033,12804.130876,662.5999999999985
13034,12805.136147,662.8000000000029
13035,12806.142829,662.4000000000015
13036,12807.135069,662.5999999999985
13037,12808.139536,662.8000000000029
13038,12809.13169,662.5999999999985
13039,12810.138147,662.5999999999985
13040,12811.129338,661.8000000000029
13041,12812.137576,661.4000000000015
13042,12813.141976,662.0
13043,12814.13381,665.5999999999985
13044,12815.139224,665.0
13045,12816.133008,660.4000000000015
13046,12817.137391,662.2000000000044
13047,12818.129556,661.8000000000029
13048,12819.135786,661.0
13049,12820.128892,665.2000000000044
13050,12821.139822,662.5999999999985
13051,12822.140797,661.4000000000015
13052,12823.131067,663.0
13053,12824.139404,662.5999999999985
13054,12825.144351,662.2000000000044
13055,12826.154658,662.2000000000044
13056,12827.158261,662.4000000000015
13057,12828.149421,663.8000000000029
13058,12829.157739,662.8000000000029
13059,12830.146535,662.8000000000029
13060,12831.155891,662.2000000000044
13061,12832.152713,662.0
13062,12833.150726,662.4000000000015
13063,12834.159219,663.8000000000029
13064,12835.150925,663.4000000000015
13065,12836.156819,665.0
13066,12837.146767,664.0
13067,12838.155745,663.0
13068,12839.145713,663.2000000000044
13069,12840.151786,663.0
13070,12841.158591,663.2000000000044
13071,12842.151204,661.5999999999985
13072,12843.150872,660.2000000000044
13073,12844.147097,662.2000000000044
13074,12845.156017,661.5999999999985
13075,12846.146707,661.2000000000044
13076,12847.151786,661.2000000000044
13077,12848.158768,662.0
13078,12849.153186,662.8000000000029
13079,12850.145746,662.5999999999985
13080,12851.147121,662.8000000000029
13081,12852.155566,662.0
13082,12853.149059,663.5999999999985
13083,12854.147564,664.4000000000015
13084,12855.157834,665.5999999999985
13085,12856.152766,664.4000000000015
13086,12857.159608,661.4000000000015
13087,12858.168446,661.8000000000029
13088,12859.170947,660.2000000000044
13089,12860.162769,664.5999999999985
13090,12861.173624,661.2000000000044
13091,12862.159889,662.2000000000044
13092,12863.166562,661.8000000000029
13093,12864.160444,661.2000000000044
13094,12865.171144,661.4000000000015
13095,12866.173787,661.2000000000044
13096,12867.162625,663.8000000000029
13097,12868.170219,665.0
13098,12869.160685,661.2000000000044
13099,12870.168117,663.0
13100,12871.173948,664.2000000000044
13101,12872.163969,663.4000000000015
13102,12873.173773,664.4000000000015
13103,12874.166147,664.2000000000044
13104,12875.168252,663.8000000000029
13105,12876.164763,663.5999999999985
13106,12877.166087,663.4000000000015
13107,12878.17278,660.8000000000029
13108,12879.165139,662.4000000000015
13109,12880.174459,661.8000000000029
13110,12881.162838,664.0
13111,12882.171063,660.8000000000029
13112,12883.163571,662.4000000000015
13113,12884.167229,662.0
13114,12885.176032,662.0
13115,12886.182538,664.5999999999985
13116,12887.182024,663.2000000000044
13117,12888.179854,663.2000000000044
13118,12889.184938,663.2000000000044
13119,12890.176657,662.8000000000029
13120,12891.183541,665.0
13121,12892.178764,659.2000000000044
13122,12893.181172,660.5999999999985
13123,12894.189319,662.4000000000015
13124,12895.178769,664.5999999999985
13125,12896.185648,664.2000000000044
13126,12897.176359,664.5999999999985
13127,12898.179159,665.0
13128,12899.19051,664.2000000000044
13129,12900.182564,663.4000000000015
13130,12901.186496,664.0
13131,12902.180753,664.2000000000044
13132,12903.18567,670.2000000000044
13133,12904.176917,665.8000000000029
13134,12905.182255,663.4000000000015
13135,12906.189722,663.5999999999985
13136,12907.180309,663.5999999999985
13137,12908.189856,659.4000000000015
13138,12909.18387,664.2000000000044
13139,12910.184057,663.0
13140,12911.177059,664.0
13141,12912.184252,663.5999999999985
13142,12913.191092,664.0
13143,12914.195288,664.2000000000044
13144,12915.203199,664.2000000000044
13145,12916.193227,663.8000000000029
13146,12917.199385,663.8000000000029
13147,12918.206378,664.8000000000029
13148,12919.216234,661.4000000000015
13149,12920.214621,662.2000000000044
13150,12921.213593,662.5999999999985
13151,12922.218163,663.8000000000029
13152,12923.209644,660.2000000000044
13153,12924.215298,662.2000000000044
13154,12925.209501,661.8000000000029
13155,12926.212661,662.8000000000029
13156,12927.219784,662.5999999999985
13157,12928.214647,662.5999999999985
13158,12929.217867,667.2000000000044
13159,12930.21336,664.4000000000015
13160,12931.220567,665.5999999999985
13161,12932.209003,663.4000000000015
13162,12933.215034,664.0
13163,12934.208072,665.5999999999985
13164,12935.212707,665.5999999999985
13165,12936.219519,664.4000000000015
13166,12937.211413,664.0
13167,12938.217775,664.0
13168,12939.208856,664.4000000000015
13169,12940.213031,664.8000000000029
13170,12941.221661,665.4000000000015
13171,12942.222131,662.8000000000029
13172,12943.236352,663.2000000000044
13173,12944.228669,662.5999999999985
13174,12945.234215,663.5999999999985
13175,12946.22754,665.0
13176,12947.231318,662.2000000000044
13177,12948.223745,662.5999999999985
13178,12949.231592,662.0
13179,12950.236024,664.8000000000029
13180,12951.230398,665.2000000000044
13181,12952.232887,665.0
13182,12953.227647,663.4000000000015
13183,12954.229,663.5999999999985
13184,12955.238035,664.0
13185,12956.246234,664.5999999999985
13186,12957.251515,664.5999999999985
13187,12958.244116,664.4000000000015
13188,12959.250171,664.4000000000015
13189,12960.239959,664.5999999999985
13190,12961.246434,664.8000000000029
13191,12962.252824,665.0
13192,12963.245216,665.0
13193,12964.251483,664.8000000000029
13194,12965.242682,662.8000000000029
13195,12966.244712,663.5999999999985
13196,12967.239121,664.2000000000044
13197,12968.24969,664.2000000000044
13198,12969.239802,664.0
13199,12970.244929,663.2000000000044
13200,12971.251924,662.5999999999985
13201,12972.241788,662.4000000000015
13202,12973.248783,662.8000000000029
13203,12974.239159,663.0
13204,12975.246296,665.0
13205,12976.252721,660.0
13206,12977.25246,666.4000000000015
13207,12978.251956,665.4000000000015
13208,12979.244857,664.4000000000015
13209,12980.251359,664.4000000000015
13210,12981.242123,662.8000000000029
13211,12982.24666,663.4000000000015
13212,12983.238113,663.8000000000029
13213,12984.245478,665.2000000000044
13214,12985.252513,662.2000000000044
13215,12986.24302,663.8000000000029
13216,12987.250911,663.0
13217,12988.23889,662.5999999999985
13218,12989.250001,664.8000000000029
13219,12990.253088,664.5999999999985
13220,12991.260334,664.8000000000029
13221,12992.266931,664.4000000000015
13222,12993.259701,664.2000000000044
13223,12994.266149,665.5999999999985
13224,12995.255841,667.8000000000029
13225,12996.263846,665.5999999999985
13226,12997.255716,663.5999999999985
13227,12998.263899,662.2000000000044
13228,12999.265033,664.2000000000044
13229,13000.258914,663.8000000000029
13230,13001.266401,662.2000000000044
13231,13002.255887,666.0
13232,13003.268338,667.0
13233,13004.255306,663.8000000000029
13234,13005.261731,665.0
13235,13006.268436,664.0
13236,13007.260375,663.2000000000044
13237,13008.265249,664.2000000000044
13238,13009.257011,665.4000000000015
13239,13010.263692,665.8000000000029
13240,13011.265618,666.0
13241,13012.264623,666.0
13242,13013.266836,662.8000000000029
13243,13014.262783,663.5999999999985
13244,13015.266614,665.0
13245,13016.257195,665.4000000000015
13246,13017.262462,665.8000000000029
13247,13018.254831,663.0
13248,13019.259864,663.8000000000029
13249,13020.255311,663.4000000000015
13250,13021.261262,663.0
13251,13022.268058,664.0
13252,13023.259966,664.5999999999985
13253,13024.263797,669.2000000000044
13254,13025.255412,665.0
13255,13026.264199,664.5999999999985
13256,13027.26694,665.2000000000044
13257,13028.259617,665.8000000000029
13258,13029.265517,667.5999999999985
13259,13030.256574,664.2000000000044
13260,13031.266119,666.4000000000015
13261,13032.254375,667.4000000000015
13262,13033.254631,665.2000000000044
13263,13034.268496,664.0
13264,13035.261985,663.5999999999985
13265,13036.26552,664.4000000000015
13266,13037.258345,662.4000000000015
13267,13038.26408,666.4000000000015
13268,13039.256751,667.4000000000015
13269,13040.261351,665.0
13270,13041.27004,667.5999999999985
13271,13042.278204,667.0
13272,13043.284928,664.2000000000044
13273,13044.30048,665.0
13274,13045.312506,665.8000000000029
13275,13046.303608,661.2000000000044
13276,13047.310212,665.4000000000015
13277,13048.303425,664.2000000000044
13278,13049.310108,667.5999999999985
13279,13050.301476,665.5999999999985
